地址,經度,緯度
           台北市南港區成福里成福路121巷1~30號,121.6199637,25.03896698
        台北市大安區龍圖里瑞安街208巷47弄1~30號,121.553725,25.0301506
         台北市大安區義村里忠孝東路3段151~180號,121.553725,25.0301506
         台北市中正區幸市里新生南路1段60巷1~30號,121.5302879,25.03549869
             台北市松山區撫遠街400巷61~90號,121.5679293,25.06295685
        台北市文山區萬芳里020鄰萬安街44巷1~30號,121.5842638,24.99182226
                台北市中山區大直街2巷1~30號,121.5484835,25.07311455
            台北市內湖區成功路2段486巷1~30號,121.5737379,25.04079745
        台北市松山區民權東路3段106巷15弄1~30號,121.5679293,25.06295685
                  台北市內湖區港華街1~30號,121.5737379,25.04079745
   台北市士林區福順里12鄰延平北路5段136巷8弄1~30號,121.5612886,25.1289048
               台北市信義區忠孝東路5段1~30號,121.5737379,25.04079745
         台北市北投區榮光里西安街1段293巷1~30號,121.5282024,25.15136446
          台北市大安區龍坡里2鄰溫州街11巷1~30號,121.553725,25.0301506
              台北市松山區富錦街572巷1~30號,121.5679293,25.06295685
              台北市松山區富錦街572巷1~30號,121.5679293,25.06295685
         台北市大安區錦華里杭州南路2段93巷1~30號,121.553725,25.0301506
              台北市內湖區康樂街186巷1~30號,121.5737379,25.04079745
               台北市松山區新中街10巷1~30號,121.5679293,25.06295685
             台北市北投區開明里復興一路31~60號,121.5282024,25.15136446
          台北市松山區八德路2段437巷1弄1~30號,121.5679293,25.06295685
          台北市大安區和平東路3段606巷31~60號,121.553725,25.0301506
            台北市萬華區和平西路3段301~330號,121.5737379,25.04079745
                  台北市中山區撫順街1~30號,121.5484835,25.07311455
     台北市文山區萬年里12鄰羅斯福路5段170巷1~30號,121.5842638,24.99182226
        台北市大安區臨江里通化街39巷50弄31~60號,121.553725,25.0301506
            台北市北投區關渡里知行路331~360號,121.5282024,25.15136446
     台北市信義區廣居里忠孝東路5段372巷27弄1~30號,121.5737379,25.04079745
              台北市內湖區行善路25巷31~60號,121.5737379,25.04079745
         台北市文山區華興里006鄰試院路4巷1~30號,121.5842638,24.99182226
         台北市中正區南門里和平西路2段75巷1~30號,121.5302879,25.03549869
         台北市萬華區環河南路2段125巷7弄1~30號,121.5737379,25.04079745
            台北市南港區新光里昆陽街151~180號,121.6199637,25.03896698
          台北市中山區中山北路1段83巷3之1~30號,121.5484835,25.07311455
             台北市信義區大仁里福德街91~120號,121.5737379,25.04079745
           台北市萬華區漢口街2段90巷8弄1~30號,121.5737379,25.04079745
           台北市士林區福中里華齡街185巷1~30號,121.5612886,25.1289048
             台北市松山區三民路107巷31~60號,121.5679293,25.06295685
            台北市中山區新生北路2段72巷1~30號,121.5484835,25.07311455
           台北市北投區榮華里榮華二路39巷1~30號,121.5282024,25.15136446
               台北市中正區富水里思源街1~30號,121.5302879,25.03549869
          台北市信義區安康里虎林街212巷31~60號,121.5737379,25.04079745
               台北市萬華區西藏路151~180號,121.5737379,25.04079745
           台北市中山區中山北路1段105巷1~30號,121.5484835,25.07311455
           台北市信義區基隆路1段101巷31~60號,121.5737379,25.04079745
            台北市文山區景行里景後街121~150號,121.5842638,24.99182226
          台北市南港區南港路2段86巷10弄1~30號,121.6199637,25.03896698
              台北市中山區復興北路151~180號,121.5484835,25.07311455
         台北市南港區九如里研究院路3段10巷1~30號,121.6199637,25.03896698
            台北市萬華區康定路25巷36弄1~30號,121.5737379,25.04079745
            台北市中山區中山北路2段62巷1~30號,121.5484835,25.07311455
             台北市大同區重慶北路2段57巷8-1號,121.5236461,25.06707618
             台北市松山區八德路2段421~450號,121.5679293,25.06295685
           台北市內湖區內湖路2段103巷61~90號,121.5737379,25.04079745
         台北市大安區建倫里忠孝東路4段151~180號,121.553725,25.0301506
              台北市北投區長安里泉源路61~90號,121.5282024,25.15136446
       台北市中正區永功里21鄰寧波西街182巷1~30號,121.5302879,25.03549869
           台北市中正區南福里羅斯福路2段31~60號,121.5302879,25.03549869
      台北市大安區和安里信義路3段147巷15弄1~30號,121.553725,25.0301506
         台北市萬華區西園路2段372巷23弄1~30號,121.5737379,25.04079745
         台北市萬華區西園路2段372巷23弄1~30號,121.5737379,25.04079745
        台北市文山區樟林里025鄰光輝路121~150號,121.5842638,24.99182226
              台北市中山區新生北路1段31~60號,121.5484835,25.07311455
             台北市南港區忠孝東路6段91~120號,121.6199637,25.03896698
            台北市北投區大同里大業路481~510號,121.5282024,25.15136446
      台北市士林區天壽里中山北路7段14巷65弄1~30號,121.5612886,25.1289048
        台北市松山區南京東路3段256巷20弄1~30號,121.5679293,25.06295685
              台北市中正區東門里紹興南街1~30號,121.5302879,25.03549869
                台北市中山區民權西路61~90號,121.5484835,25.07311455
         台北市大安區正聲里光復南路240巷31~60號,121.553725,25.0301506
               台北市中山區長春路181~210號,121.5484835,25.07311455
           台北市大安區法治里通化街181巷1~30號,121.553725,25.0301506
             台北市中山區民族東路512巷1~30號,121.5484835,25.07311455
         台北市北投區一德里中央北路4段301~330號,121.5282024,25.15136446
          台北市中正區幸市里濟南路2段62巷1~30號,121.5302879,25.03549869
          台北市士林區中社路1段11巷31弄1~30號,121.5612886,25.1289048
                台北市萬華區東園街91~120號,121.5737379,25.04079745
    台北市文山區興家里18鄰興隆路3段221巷4弄1~30號,121.5842638,24.99182226
        台北市內湖區東湖路113巷95弄121~150號,121.5737379,25.04079745
             台北市內湖區康寧路1段241~270號,121.5737379,25.04079745
       台北市大安區建安里敦化南路1段187巷31~60號,121.553725,25.0301506
         台北市松山區民生東路4段112巷5弄1~30號,121.5679293,25.06295685
                 台北市中山區錦州街31~60號,121.5484835,25.07311455
            台北市中山區新生北路2段72巷1~30號,121.5484835,25.07311455
               台北市中山區農安街77巷1~30號,121.5484835,25.07311455
              台北市松山區三民路107巷1~30號,121.5679293,25.06295685
          台北市士林區福林里中正路210巷61~90號,121.5612886,25.1289048
            台北市內湖區康寧路3段56巷31~60號,121.5737379,25.04079745
            台北市信義區永春里松山路391~420號,118.3004861,25.3279742
         台北市大安區民輝里市民大道3段151~180號,121.553725,25.0301506
        台北市北投區永和里行義路186巷26弄1~30號,121.5282024,25.15136446
               台北市萬華區萬大路481~510號,121.5737379,25.04079745
       台北市文山區政大里014鄰政大一街361~390號,121.5842638,24.99182226
       台北市大安區黎和里和平東路3段632巷61~90號,121.553725,25.0301506
            台北市松山區京東路5段291巷1~30號,121.5679293,25.06295685
            台北市大同區承德路3段191巷1~30號,121.5236461,25.06707618
              台北市中山區長安東路2段31~60號,121.5484835,25.07311455
            台北市中山區安東街16巷13弄1~30號,121.5484835,25.07311455
          台北市大安區臨江里通化路101巷61~90號,121.553725,25.0301506
              台北市中山區民生東路1段61~90號,121.5484835,25.07311455
         台北市大安區龍淵里和平東路2段96巷1~30號,121.553725,25.0301506
             台北市大同區民權西路245巷1~30號,121.5236461,25.06707618
               台北市內湖區安康路331~360號,121.5737379,25.04079745
             台北市萬華區凌霄里6鄰國興路1~30號,121.5737379,25.04079745
           台北市中山區民權西路70巷45之1~30號,121.5484835,25.07311455
               台北市大安區龍泉里師大路1~30號,121.553725,25.0301506
               台北市北投區開明里義方街1~30號,121.5282024,25.15136446
      台北市士林區福順里2鄰重慶北路4段1巷3弄1~30號,121.5612886,25.1289048
            台北市內湖區江南街71巷93弄1~30號,121.5737379,25.04079745
              台北市松山區復興北路121~150號,121.5679293,25.06295685
              台北市中山區復興北路121~150號,121.5484835,25.07311455
         台北市內湖區內湖路1段737巷19弄1~30號,121.5737379,25.04079745
                  台北市大同區昌吉街1~30號,121.5236461,25.06707618
            台北市大同區迪化街2段146巷1~30號,121.5236461,25.06707618
            台北市中正區黎明里公園路30巷1~30號,121.5302879,25.03549869
              台北市萬華區富民路155巷1~30號,121.5737379,25.04079745
            台北市士林區忠誠路2段207巷1~30號,121.5612886,25.1289048
               台北市北投區溫泉里奇岩路1~30號,121.5282024,25.15136446
         台北市士林區永倫里延平北路6段211~240號,121.5612886,25.1289048
            台北市士林區百齡里福港街211~240號,121.5612886,25.1289048
        台北市士林區富光里3鄰延平北路5段91~120號,121.5612886,25.1289048
            台北市中山區中山北路2段93巷1~30號,121.5484835,25.07311455
             台北市大安區義安里文昌街91~120號,121.553725,25.0301506
         台北市中正區幸市里金山南路1段30巷1~30號,121.5302879,25.03549869
      台北市文山區萬興里013鄰指南路2段45巷1~30號,121.5842638,24.99182226
              台北市中山區吉林路343巷1~30號,121.5484835,25.07311455
    台北市大安區學府里羅斯福路4段119巷62弄31~60號,121.553725,25.0301506
      台北市北投區智仁里21鄰中和街525巷6弄1~30號,121.5282024,25.15136446
         台北市中正區富水里永春街200巷3弄1~30號,121.5302879,25.03549869
                台北市萬華區開封街2段1~30號,121.5737379,25.04079745
              台北市中山區北安路841巷1~30號,121.5484835,25.07311455
      台北市士林區葫蘆里8鄰延平北路5段245巷1~30號,121.5612886,25.1289048
           台北市大安區光信里光復南路451~480號,121.553725,25.0301506
            台北市萬華區環河南路2段181~210號,121.5737379,25.04079745
           台北市北投區中央里大業路280巷1~30號,121.5282024,25.15136446
                台北市大同區太原路91~120號,121.5236461,25.06707618
          台北市南港區成福里成福路79巷2弄1~30號,121.6199637,25.03896698
         台北市大安區德安里敦化南路1段301~330號,121.553725,25.0301506
     台北市士林區福林里中山北路5段505巷42弄1~30號,121.5612886,25.1289048
         台北市士林區舊佳里中正路212巷7弄1~30號,121.5612886,25.1289048
            台北市松山區南京東路5段23巷1~30號,121.5679293,25.06295685
               台北市松山區基隆路1段31~60號,121.5679293,25.06295685
         台北市北投區智仁里2鄰杏林一路31之1~30號,121.5282024,25.15136446
               台北市中山區民生東路1段1~30號,121.5484835,25.07311455
          台北市松山區八德路3段12巷66弄1~30號,121.5679293,25.06295685
          台北市文山區華興里004鄰試院路61~90號,121.5842638,24.99182226
             台北市萬華區武昌街2段121~150號,121.5737379,25.04079745
             台北市南港區成福里東新街91~120號,121.6199637,25.03896698
          台北市信義區安康里虎林街212巷31~60號,121.5737379,25.04079745
            台北市大同區斯文里昌吉街33巷1~30號,121.5236461,25.06707618
              台北市萬華區西寧南路71巷1~30號,121.5737379,25.04079745
         台北市北投區榮光里西安路1段165巷1~30號,121.5282024,25.15136446
        台北市文山區萬興里009鄰指南路2段61~90號,121.5842638,24.99182226
        台北市大安區臥龍里基隆路3段22巷5弄1~30號,121.553725,25.0301506
               台北市中山區農安街77巷1~30號,121.5484835,25.07311455
         台北市北投區福興里承德路7段342巷1~30號,121.5282024,25.15136446
    台北市北投區清江里26鄰崇仁路1段131巷2弄1~30號,121.5282024,25.15136446
    台北市北投區清江里26鄰崇仁路1段131巷2弄1~30號,121.5282024,25.15136446
         台北市萬華區和平西路3段30巷21弄1~30號,121.5737379,25.04079745
            台北市大同區承德路3段225巷1~30號,121.5236461,25.06707618
                 台北市內湖區碧山路31~60號,121.5737379,25.04079745
              台北市文山區萬有里景隆街31~60號,121.5842638,24.99182226
          台北市信義區安康里虎林街212巷31~60號,121.5737379,25.04079745
          台北市文山區萬美里007鄰萬芳路61~90號,121.5842638,24.99182226
           台北市北投區洲美里洲美街139巷1~30號,121.5282024,25.15136446
        台北市內湖區民權東路6段123巷20弄1~30號,121.5737379,25.04079745
           台北市中山區南京西路12巷10弄1~30號,121.5484835,25.07311455
             台北市萬華區環河南路2段91~120號,121.5737379,25.04079745
               台北市中山區興安街51之1~30號,121.5484835,25.07311455
        台北市士林區芝山里士東路266巷12弄1~30號,121.5612886,25.1289048
              台北市中山區林森北路481~510號,121.5484835,25.07311455
            台北市中正區網溪里廈門街99巷1~30號,121.5302879,25.03549869
           台北市信義區敦厚里永吉路120巷1~30號,121.5737379,25.04079745
                  台北市大同區甘州街1~30號,121.5236461,25.06707618
          台北市松山區八德路3段74巷14弄1~30號,121.5679293,25.06295685
             台北市大同區承德路3段51巷1~30號,121.5236461,25.06707618
              台北市大同區民權西路121~150號,121.5236461,25.06707618
              台北市中山區樂群二路181~210號,121.5484835,25.07311455
         台北市士林區社新里25鄰社子街121~150號,121.5612886,25.1289048
           台北市信義區光復南路421巷91~120號,121.5737379,25.04079745
                 台北市萬華區康定路61~90號,121.5737379,25.04079745
       台北市士林區福中里6鄰福港街210巷7弄1~30號,121.5612886,25.1289048
            台北市中山區龍江路65巷18之1~30號,121.5484835,25.07311455
               台北市中山區撫順街41巷1~30號,121.5484835,25.07311455
                台北市松山區饒河街91~120號,121.5679293,25.06295685
               台北市內湖區成功路301~330號,121.5737379,25.04079745
             台北市內湖區金湖路401巷31~60號,121.5737379,25.04079745
           台北市北投區立賢里尊賢街241巷1~30號,121.5282024,25.15136446
              台北市內湖區民權東路6段61~90號,121.5737379,25.04079745
               台北市內湖區成功路301~330號,121.5737379,25.04079745
           台北市大安區光武里市民大道4段61~90號,121.553725,25.0301506
         台北市南港區南港里南港路1段165巷1~30號,121.6199637,25.03896698
           台北市內湖區新明路460巷19弄1~30號,121.5737379,25.04079745
      台北市大安區黎孝里和平東路3段308巷1弄1~30號,121.553725,25.0301506
             台北市中山區林森北路85巷61~90號,121.5484835,25.07311455
                 台北市萬華區大理街31~60號,121.5737379,25.04079745
               台北市萬華區長順街14巷1~30號,121.5737379,25.04079745
        台北市士林區福順里17鄰重慶北路4段61~90號,121.5612886,25.1289048
       台北市士林區福華里15鄰通河街323巷31~60號,121.5612886,25.1289048
                  台北市萬華區三水街71-2號,121.5737379,25.04079745
               台北市大同區長安西路91~120號,121.5236461,25.06707618
              台北市中山區林森北路241~270號,121.5484835,25.07311455
               台北市大同區大龍街79巷1~30號,121.5236461,25.06707618
           台北市信義區大仁里林口街80巷31~60號,121.5737379,25.04079745
      台北市士林區天母里7鄰中山北路7段141巷1~30號,121.5612886,25.1289048
            台北市萬華區和平西路3段211~240號,121.5737379,25.04079745
               台北市內湖區成功路4段31~60號,121.5737379,25.04079745
            台北市士林區永倫里永平街61巷1~30號,121.5612886,25.1289048
         台北市北投區一德里中央北路4段511~540號,121.5282024,25.15136446
            台北市士林區平等里平菁街95巷1~30號,121.5612886,25.1289048
            台北市大安區龍門里辛亥路2段31~60號,121.553725,25.0301506
            台北市中山區中山北路2段65巷1~30號,121.5484835,25.07311455
        台北市北投區關渡里知行路316巷22弄1~30號,121.5282024,25.15136446
           台北市北投區榮光里致遠一路2段61~90號,121.5282024,25.15136446
         台北市士林區後港里21鄰大南路391~420號,121.5612886,25.1289048
            台北市大同區延平北路2段121~150號,121.5236461,25.06707618
          台北市內湖區民權東路6段56巷5弄1~30號,121.5737379,25.04079745
       台北市士林區東山里德行東路331巷54弄1~30號,121.5612886,25.1289048
               台北市內湖區成功路5段31~60號,121.5737379,25.04079745
           台北市南港區鴻福里玉成街235巷1~30號,121.6199637,25.03896698
            台北市北投區奇岩里奇岩路241~270號,121.5282024,25.15136446
         台北市大安區新龍里建國南路2段121~150號,121.553725,25.0301506
              台北市中正區三愛里連雲街31~60號,121.5302879,25.03549869
       台北市南港區萬福里忠孝東路6段70巷5弄1~30號,121.6199637,25.03896698
     台北市士林區天母里中山北路7段190巷121~150號,121.5612886,25.1289048
               台北市士林區臨溪里故宮路1~30號,121.5612886,25.1289048
           台北市大安區通化里光復南路601~630號,121.553725,25.0301506
           台北市萬華區萬大路277巷44弄1~30號,121.5737379,25.04079745
             台北市大安區古莊里師大路91~120號,121.553725,25.0301506
               台北市中山區新生北路3段1~30號,121.5484835,25.07311455
              台北市萬華區康定路277巷1~30號,121.5737379,25.04079745
       台北市南港區中研里研究院路2段61巷2弄1~30號,121.6199637,25.03896698
     台北市文山區明義里014鄰興隆路4段105巷1~30號,121.5842638,24.99182226
            台北市萬華區萬大路85巷14弄1~30號,121.5737379,25.04079745
               台北市大同區歸綏街96巷1~30號,121.5236461,25.06707618
           台北市大安區光信里延吉街246巷1~30號,121.553725,25.0301506
            台北市萬華區環河南路3段241~270號,121.5737379,25.04079745
            台北市中山區中山北路1段53巷1~30號,121.5484835,25.07311455
         台北市士林區岩山里仰德大道1段14巷1~30號,121.5612886,25.1289048
            台北市萬華區環河南路2段35巷1~30號,121.5737379,25.04079745
         台北市萬華區綠堤里3鄰雙園街106巷1~30號,121.5737379,25.04079745
     台北市大安區和安里6鄰信義路3段147巷5弄1~30號,121.553725,25.0301506
  台北市內湖區湖濱里6鄰內湖路2段103巷119弄31~60號,121.5737379,25.04079745
           台北市信義區中行里福德街310巷1~30號,121.5737379,25.04079745
      台北市大安區和安里信義路3段147巷17弄19-1號,121.553725,25.0301506
      台北市南港區萬福里忠孝東路6段70巷22弄1~30號,121.6199637,25.03896698
              台北市松山區南京東路5段61~90號,121.5679293,25.06295685
               台北市松山區民權東路5段1~30號,121.5679293,25.06295685
            台北市信義區基隆路1段172巷1~30號,121.5737379,25.04079745
              台北市大同區蘭州街124巷1~30號,121.5236461,25.06707618
            台北市松山區八德路2段410巷1~30號,121.5679293,25.06295685
          台北市大安區黎元里2鄰樂業街151~180號,121.553725,25.0301506
         台北市士林區福林里中山北路5段241~270號,121.5612886,25.1289048
         台北市松山區民生東路4段80巷11弄1~30號,121.5679293,25.06295685
            台北市萬華區西園路1段125巷1~30號,121.5737379,25.04079745
        台北市北投區豐年里中央北路2段173巷1~30號,121.5282024,25.15136446
    台北市士林區社新里10鄰延平北路6段155巷31~60號,121.5612886,25.1289048
           台北市萬華區中華路2段364巷31~60號,121.5737379,25.04079745
     台北市大安區建安里忠孝東路4段181巷40弄1~30號,121.553725,25.0301506
            台北市內湖區成功路2段498巷1~30號,121.5737379,25.04079745
       台北市信義區松友里信義路6段76巷8弄31~60號,121.5737379,25.04079745
              台北市士林區天玉里天母西路1~30號,121.5612886,25.1289048
            台北市內湖區文德路66巷10弄1~30號,121.5737379,25.04079745
            台北市萬華區環河南路2段35巷1~30號,121.5737379,25.04079745
               台北市萬華區東園街14巷1~30號,121.5737379,25.04079745
       台北市士林區東山里5鄰東山路25巷88弄1~30號,121.5612886,25.1289048
                 台北市萬華區西寧南路1~30號,121.5737379,25.04079745
       台北市士林區天山里9鄰中山北路7段14巷1~30號,121.5612886,25.1289048
             台北市士林區福安里延平北路7段177巷,121.5612886,25.1289048
        台北市信義區景勤里吳興街156巷65弄1~30號,121.5737379,25.04079745
          台北市松山區八德路3段12巷66弄1~30號,121.5679293,25.06295685
               台北市中正區齊東街82巷1~30號,121.5302879,25.03549869
             台北市中山區松江路25巷1之1~30號,121.5484835,25.07311455
             台北市中山區松江路25巷1之1~30號,121.5484835,25.07311455
            台北市北投區中央北路3段241~270號,121.5282024,25.15136446
           台北市士林區三玉里德行東路241~270號,121.5612886,25.1289048
        台北市文山區興豐里5鄰興隆路1段241~270號,121.5842638,24.99182226
             台北市內湖區文德路66巷91~120號,121.5737379,25.04079745
         台北市中正區頂東里晉江街124巷8弄1~30號,121.5302879,25.03549869
         台北市士林區社子里15鄰社中街33巷1~30號,121.5612886,25.1289048
           台北市士林區名山里3鄰雨聲街8巷1~30號,121.5612886,25.1289048
           台北市內湖區陽光街68巷146弄1~30號,121.5737379,25.04079745
                 台北市松山區延壽街31~60號,121.5679293,25.06295685
             台北市中山區松江路330巷31~60號,121.5484835,25.07311455
              台北市士林區明勝里通河街31~60號,121.5612886,25.1289048
           台北市中山區中山北路1段105巷1~30號,121.5484835,25.07311455
                 台北市內湖區碧山路31~60號,121.5737379,25.04079745
              台北市萬華區長泰街19巷31~60號,121.5737379,25.04079745
         台北市士林區社新里延平北路6段261巷2-6號,121.5612886,25.1289048
            台北市北投區大同里大業路421~450號,121.5282024,25.15136446
        台北市北投區建民里文林北路80巷59弄1~30號,121.5282024,25.15136446
                台北市中山區錦州街91~120號,121.5484835,25.07311455
          台北市北投區清江里三合街2段421~450號,121.5282024,25.15136446
           台北市中正區幸市里濟南路2段62巷2-2號,121.5302879,25.03549869
               台北市士林區義信里小西街1~30號,121.5612886,25.1289048
         台北市北投區桃源里中央北路3段241~270號,121.5282024,25.15136446
        台北市大安區和安里建國南路1段291巷1~30號,121.553725,25.0301506
             台北市中山區林森北路259巷1~30號,121.5484835,25.07311455
           台北市北投區長安里大同街168巷1~30號,121.5282024,25.15136446
         台北市南港區中研里研究院路2段34巷1~30號,121.6199637,25.03896698
         台北市內湖區內湖路一段323巷15弄1~30號,121.5737379,25.04079745
       台北市南港區西新里南港路3段106巷4弄1~30號,121.6199637,25.03896698
       台北市中正區忠勤里中華路2段315巷4弄1~30號,121.5302879,25.03549869
        台北市士林區天母里中山北路7段219巷1~30號,121.5612886,25.1289048
             台北市內湖區內湖路3段331~360號,121.5737379,25.04079745
             台北市中山區內湖路3段331~360號,121.5484835,25.07311455
          台北市北投區中央里北投路1段87巷1~30號,121.5282024,25.15136446
          台北市內湖區內湖路1段737巷8弄1~30號,121.5737379,25.04079745
             台北市內湖區民權東路六段90巷5弄三號,121.5737379,25.04079745
               台北市大同區太原路121~150號,121.5236461,25.06707618
               台北市內湖區行善路25巷1~30號,121.5737379,25.04079745
            台北市中山區新生北路2段62巷1~30號,121.5484835,25.07311455
               台北市大同區萬全街40巷1~30號,121.5236461,25.06707618
      台北市士林區德行里3鄰中山北路5段829巷1~30號,121.5612886,25.1289048
         台北市南港區合成里忠孝東路6段241~270號,121.6199637,25.03896698
                 台北市萬華區西寧南路1~30號,121.5737379,25.04079745
         台北市大安區全安里安和路2段181巷1~30號,121.553725,25.0301506
              台北市中山區民族東路241~270號,121.5484835,25.07311455
                 台北市萬華區西寧南路1~30號,121.5737379,25.04079745
         台北市中正區永昌里汀州路1段218巷1~30號,121.5302879,25.03549869
        台北市大安區和安里建國南路1段307巷1~30號,121.553725,25.0301506
         台北市南港區玉成里南港路3段314巷1~30號,121.6199637,25.03896698
          台北市萬華區大理街160巷23弄31~60號,121.5737379,25.04079745
               台北市大同區太原路181~210號,121.5236461,25.06707618
              台北市中山區民生東路3段31~60號,121.5484835,25.07311455
       台北市中正區忠勤里中華路2段315巷4弄1~30號,121.5302879,25.03549869
            台北市大同區承德路3段113巷1~30號,121.5236461,25.06707618
               台北市信義區松山路661~690號,121.5737379,25.04079745
        台北市內湖區石潭里南京東路6段451巷1~30號,121.5737379,25.04079745
              台北市萬華區西藏路125巷1~30號,121.5737379,25.04079745
               台北市大同區貴德街40巷1~30號,121.5236461,25.06707618
         台北市內湖區秀湖里4鄰大湖街160巷1~30號,121.5737379,25.04079745
      台北市大安區光武里復興南路1段107巷5弄1~30號,121.553725,25.0301506
               台北市內湖區港華街51巷1~30號,121.5737379,25.04079745
      台北市北投區榮光里石牌路1段166巷19弄1~30號,121.5282024,25.15136446
            台北市中山區南京東路3段89巷1~30號,121.5484835,25.07311455
            台北市內湖區內湖路2段179巷1~30號,121.5737379,25.04079745
           台北市北投區裕民里東陽街411巷1~30號,121.5282024,25.15136446
            台北市北投區裕民里懷德街11巷1~30號,121.5282024,25.15136446
            台北市信義區五常里永吉路151~180號,121.5737379,25.04079745
               台北市松山區基隆路1段31~60號,121.5679293,25.06295685
             台北市大同區承德路3段51巷1~30號,121.5236461,25.06707618
           台北市中正區永昌里詔安街272巷1~30號,121.5302879,25.03549869
           台北市大同區重慶北路3段252巷1~30號,121.5236461,25.06707618
              台北市萬華區富民路155巷1~30號,121.5737379,25.04079745
             台北市松山區光復南路66巷61~90號,121.5679293,25.06295685
              台北市松山區光復南路46巷1~30號,121.5679293,25.06295685
            台北市大安區錦安里永康街75巷1~30號,121.553725,25.0301506
     台北市士林區蘭雅里中山北路6段290巷7弄31~60號,121.5612886,25.1289048
                  台北市萬華區大埔街1~30號,121.5737379,25.04079745
         台北市信義區中坡里福德街137巷8弄1~30號,121.5737379,25.04079745
          台北市士林區東山里士東路353巷31~60號,121.5612886,25.1289048
        台北市北投區大屯里復興三路201巷2弄1~30號,121.5282024,25.15136446
     台北市大安區龍雲里復興南路2段125巷20弄1~30號,121.553725,25.0301506
             台北市中山區林森北路119巷1~30號,121.5484835,25.07311455
        台北市中正區忠勤里中華路2段315巷31~60號,121.5302879,25.03549869
           台北市文山區萬芳里004鄰萬芳路1~30號,121.5842638,24.99182226
           台北市大安區龍生里瑞安街276巷1~30號,121.553725,25.0301506
         台北市內湖區內湖路2段179巷35弄1~30號,121.5737379,25.04079745
            台北市南港區研究院路2段34巷1~30號,121.6199637,25.03896698
      台北市南港區舊莊里舊莊街1段199巷11弄1~30號,121.6199637,25.03896698
   台北市大安區建安里20鄰忠孝東路4段205巷7弄1~30號,121.553725,25.0301506
           台北市大同區哈密街59巷56弄31~60號,121.5236461,25.06707618
        台北市士林區天祿里中山北路6段754巷1~30號,121.5612886,25.1289048
          台北市中山區新生北路2段113巷31~60號,121.5484835,25.07311455
       台北市南港區中研里研究院路2段61巷4弄1~30號,121.6199637,25.03896698
           台北市松山區光復南路22巷10弄1~30號,121.5679293,25.06295685
            台北市北投區清江里大興街121~150號,121.5282024,25.15136446
       台北市南港區中研里研究院路2段61巷4弄1~30號,121.6199637,25.03896698
             台北市中山區新生北路2段91~120號,121.5484835,25.07311455
               台北市萬華區西藏路121~150號,121.5737379,25.04079745
             台北市中山區林森北路85巷31~60號,121.5484835,25.07311455
               台北市中山區民權東路2段1~30號,121.5484835,25.07311455
           台北市士林區社新里社子街125巷1~30號,121.5612886,25.1289048
            台北市士林區福華里和豐街33巷1~30號,121.5612886,25.1289048
             台北市中山區林森北路85巷31~60號,121.5484835,25.07311455
          台北市大安區光信里仁愛路4段391~420號,121.553725,25.0301506
         台北市士林區福佳里文林路587巷91~120號,121.5612886,25.1289048
          台北市大安區正聲里光復南路308巷1~30號,121.553725,25.0301506
      台北市文山區景行里4鄰羅斯福路6段455巷1~30號,121.5842638,24.99182226
              台北市南港區成福里成福路31~60號,121.6199637,25.03896698
            台北市萬華區西園路2段281巷1~30號,121.5737379,25.04079745
            台北市信義區國業里松德路25巷1~30號,121.5737379,25.04079745
        台北市文山區華興里016鄰辛亥路6段31~60號,121.5842638,24.99182226
        台北市北投區關渡里知行路293巷15之1~30號,121.5282024,25.15136446
          台北市萬華區萬大路486巷11弄31~60號,121.5737379,25.04079745
                  台北市中山區錦州街1~30號,121.5484835,25.07311455
              台北市內湖區新明路451巷1~30號,121.5737379,25.04079745
                 台北市萬華區梧州街31~60號,121.5737379,25.04079745
            台北市信義區松友里虎林街241~270號,121.5737379,25.04079745
           台北市內湖區內湖路2段253巷61~90號,121.5737379,25.04079745
            台北市萬華區西園路1段282巷1~30號,121.5737379,25.04079745
         台北市南港區新光里昆陽街171巷3弄1~30號,121.6199637,25.03896698
         台北市北投區中央里大業路280巷9弄1~30號,121.5282024,25.15136446
            台北市北投區溫泉里民族街43巷1~30號,121.5282024,25.15136446
            台北市大安區芳和里樂業街65巷1~30號,121.553725,25.0301506
               台北市北投區中心里珠海路1~30號,121.5282024,25.15136446
    台北市文山區萬興里027鄰新光路1段65巷91~120號,121.5842638,24.99182226
        台北市中正區忠勤里中華路2段307巷31~60號,121.5302879,25.03549869
        台北市中正區忠勤里中華路2段307巷31~60號,121.5302879,25.03549869
            台北市北投區稻香里新興路64巷1~30號,121.5282024,25.15136446
     台北市士林區福中里12鄰通河東街1段130巷1~30號,121.5612886,25.1289048
             台北市內湖區內湖路一段361~390號,121.5737379,25.04079745
             台北市萬華區中華路1段181~210號,121.5737379,25.04079745
         台北市北投區永明里石牌路2段99巷31~60號,121.5282024,25.15136446
             台北市萬華區西園路1段72巷1~30號,121.5737379,25.04079745
                 台北市中山區士商路15﹑17號,121.5484835,25.07311455
                 台北市士林區士商路15﹑17號,121.5612886,25.1289048
          台北市中山區樂群二路30巷30弄31~60號,121.5484835,25.07311455
               台北市中山區民權東路2段1~30號,121.5484835,25.07311455
           台北市士林區社子里社中街152巷1~30號,121.5612886,25.1289048
        台北市內湖區康寧路3段189巷157弄1~30號,121.5737379,25.04079745
           台北市大同區長安西路172巷3弄1~30號,121.5236461,25.06707618
