編號,案類,發生(現)日期,發生時段,發生(現)地點
1032,住宅竊盜,1050503,20~22,台北市大安區敦煌里信義路4段265巷20弄1~30號
1033,住宅竊盜,1050505,14~16,台北市大同區斯文里承德路3段61~90號
1034,住宅竊盜,1050506,02~04,台北市南港區東新里興南街64巷26弄1~30號
1035,住宅竊盜,1050508,06~08,台北市大同區星明里太原路175巷1~30號
1036,住宅竊盜,1050508,08~10,台北市內湖區(安泰街31~60號
1037,住宅竊盜,1050508,20~22,台北市大安區龍圖里建國南路2段79巷1~30號
1038,住宅竊盜,1050509,20~22,台北市中山區大直街52巷1~30號
1039,住宅竊盜,1050509,22~24,台北市中正區永昌里詔安街234巷8弄1~30號
1040,住宅竊盜,1050510,12~14,台北市士林區舊佳里11鄰前街61~90號
1041,住宅竊盜,1050510,20~22,台北市萬華區萬大路71巷31~60號
1042,住宅竊盜,1050511,22~24,台北市大安區光信里仁愛路4段408巷1~30號
1043,住宅竊盜,1050512,02~04,台北市大安區建倫里忠孝東路4段170巷17弄1~30號
1044,住宅竊盜,1050512,10~12,台北市文山區忠順里014鄰興隆路4段145巷83弄1~30號
1045,住宅竊盜,1050512,18~20,台北市文山區興家里27鄰興隆路3段185巷7弄1~30號
1046,住宅竊盜,1050513,08~10,台北市中山區新生北路2段61~90號
1047,住宅竊盜,1050513,16~18,台北市萬華區青年路152巷1~30號
1048,住宅竊盜,1050513,16~18,台北市大安區住安里信義路4段1~30號
1049,住宅竊盜,1050513,18~20,台北市萬華區西園路2段241~270號
1050,住宅竊盜,1050513,22~24,台北市萬華區中華路2段416巷61~90號
1051,住宅竊盜,1050514,14~16,台北市士林區天和里天母東路107巷1~30號
1052,住宅竊盜,1050515,02~04,台北市中正區龍光里和平西路2段1~30號
1053,住宅竊盜,1050515,10~12,台北市中山區新生北路2段91~120號
1054,住宅竊盜,1050515,20~22,台北市大同區鄰江里酒泉街241~270號
1055,住宅竊盜,1050517,04~06,基隆市暖暖區暖暖街16巷61~90號
1056,住宅竊盜,1050518,18~20,台北市萬華區康定路278巷17弄
1057,住宅竊盜,1050520,00~02,台北縣三重市富福街91~120號
1058,住宅竊盜,1050520,02~04,台北市內湖區內溝里康樂街201巷1~30號
1059,住宅竊盜,1050520,16~18,台北市萬華區寶興街80巷31~60號
1060,住宅竊盜,1050521,04~06,台北市北投區開明里翠雲街26巷1~30號
1061,住宅竊盜,1050521,06~08,台北市中山區民權東路2段135巷1~30號
1062,住宅竊盜,1050522,06~08,台北市南港區南港里興中路61~90號
1063,住宅竊盜,1050522,08~10,台北市大同區保安里哈密街59巷38弄31~60號
1064,住宅竊盜,1050522,14~16,台北市士林區福志里幸福街5巷1~30號
1065,住宅竊盜,1050524,12~14,台北市內湖區港富里13鄰港墘路37巷1~30號
1066,住宅竊盜,1050526,16~18,台北市北投區永和里行義路241~270號
1067,住宅竊盜,1050528,18~20,台北縣新店市安康路3段165巷2弄1~30號
1068,住宅竊盜,1050528,22~24,台北縣板橋市自由路271~300號
1069,住宅竊盜,1050528,22~24,台北市文山區木新里15鄰木新路2段66巷1~30號
1070,住宅竊盜,1050528,22~24,台北縣板橋市自由路271~300號
1071,住宅竊盜,1050530,00~02,台北縣新店市北新路1段64巷39弄1~30號
1072,住宅竊盜,1050530,10~12,台北市南港區鴻福里玉成街235巷23弄1~30號
1073,住宅竊盜,1050530,14~16,台北市大安區臨江里通化街39巷50弄1~30號
1074,住宅竊盜,1050531,02~04,台北市南港區東新里興南街91~120號
1075,住宅竊盜,1050531,16~18,台北縣永和市保安路121~150號
1076,住宅竊盜,1050601,12~14,台北市北投區東華里立農街2段151~180號
1077,住宅竊盜,1050601,14~16,台北市內湖區內湖路1段411巷90弄1~30號
1078,住宅竊盜,1050602,12~14,台北市士林區福華里承德路4段40巷1~30號
1079,住宅竊盜,1050603,12~14,台北市大安區法治里樂利路11巷1~30號
1080,住宅竊盜,1050603,14~16,台北市文山區景行里21鄰景興路238巷1~30號
1081,住宅竊盜,1050604,00~02,桃園縣龜山鄉桃鶯路91~120號
1082,住宅竊盜,1050604,00~02,桃園縣龜山鄉桃鶯路91~120號
1083,住宅竊盜,1050604,10~12,台北市松山區新中街6巷1~30號
1084,住宅竊盜,1050605,08~10,台北市士林區葫東里葫東街1~30號
1085,住宅竊盜,1050605,22~24,台北市信義區安康里松勇路31~60號
1086,住宅竊盜,1050606,00~02,台北市大同區至聖里重慶北路3段223巷31~60號
1087,住宅竊盜,1050606,04~06,台北市文山區興豐里景豐街48巷11弄1~30號
1088,住宅竊盜,1050606,08~10,台北市士林區三玉里忠誠路2段76巷1~30號
1089,住宅竊盜,1050606,10~12,台北市士林區延平北路5段136巷31~60號
1090,住宅竊盜,1050608,14~16,台北市北投區永和里行義路17巷1~30號
1091,住宅竊盜,1050609,08~10,台北市內湖區康樂街136巷29弄31~60號
1092,住宅竊盜,1050609,14~16,台北市大安區住安里四維路124巷1~30號
1093,住宅竊盜,1050609,22~24,台北市北投區東華里立農街2段151~180號
1094,住宅竊盜,1050610,14~16,台北市萬華區大理街160巷11弄1~30號
1095,住宅竊盜,1050611,10~12,台北市中正區忠勤里惠安街31~60號
1096,住宅竊盜,1050611,14~16,台北市文山區樟林里014鄰木新路3段241~270號
1097,住宅竊盜,1050612,04~06,台北市北投區智仁里中和街507巷6弄1~30號
1098,住宅竊盜,1050612,16~18,台北市士林區蘭興里克強路10巷4弄1~30號
1099,住宅竊盜,1050613,16~18,台北市北投區永欣里石牌路2段331巷1~30號
1100,住宅竊盜,1050613,18~20,桃園縣中壢市寶慶街31~60號
1101,住宅竊盜,1050613,18~20,台北市文山區景慶里溪口街31~60號
1102,住宅竊盜,1050614,00~02,台北市北投區中庸里大同街208巷1~30號
1103,住宅竊盜,1050614,20~22,台北市南港區南港里興中路61~90號
1104,住宅竊盜,1050615,06~08,台北市大安區龍雲里大安路2段151~180號
1105,住宅竊盜,1050615,06~08,台北縣蘆洲市長安街68巷31~60號
1106,住宅竊盜,1050616,10~12,台北市文山區博嘉里010鄰和平東路4段361~390號
1107,住宅竊盜,1050617,08~10,台北市南港區南港里興中路28巷31~60號
1108,住宅竊盜,1050617,08~10,台北市南港區中研里研究院路2段2巷12弄1~30號
1109,住宅竊盜,1050617,14~16,台北市中正區頂東里師大路151~180號
1110,住宅竊盜,1050618,08~10,台北市士林區福志里與農路49巷1~30號
1111,住宅竊盜,1050618,14~16,台北市北投區東華里立農街2段151~180號
1112,住宅竊盜,1050619,02~04,台北縣土城市青雲路91~120號
1113,住宅竊盜,1050619,08~10,台北市文山區華興里002鄰試院路144巷4弄1~30號
1114,住宅竊盜,1050619,18~20,台北市北投區中央北路4段391~420號
1115,住宅竊盜,1050620,20~22,台北市內湖區康寧路1段214巷1~30號
1116,住宅竊盜,1050621,00~02,台北市大安區通化里信義路4段378巷1~30號
1117,住宅竊盜,1050621,14~16,台北市大安區新龍里瑞安街208巷78弄1~30號
1118,住宅竊盜,1050622,02~04,台北市中山區林森北路310巷1~30號
1119,住宅竊盜,1050622,02~04,台北市中山區林森北路310巷1~30號
1120,住宅竊盜,1050623,08~10,台北市大同區重慶北路3段271~300號
1121,住宅竊盜,1050623,08~10,台北市士林區天母里中山北路7段190巷91~120號
1122,住宅竊盜,1050624,04~06,台北市萬華區西藏路181~210號
1123,住宅竊盜,1050624,20~22,台北市內湖區康寧路3段75巷186弄121~150號
1124,住宅竊盜,1050625,06~08,台北市內湖區行善路25巷40弄1~30號
1125,住宅竊盜,1050625,08~10,台北市士林區聖山里忠誠路1段151~180號
1126,住宅竊盜,1050625,10~12,台北市大安區敦安里信義路4段181~210號
1127,住宅竊盜,1050626,00~02,台北市大安區通化里信義路4段378巷1~30號
1128,住宅竊盜,1050627,10~12,台北縣新店市寶興路31~60號
1129,住宅竊盜,1050627,12~14,台中市北區水興街98巷31~60號
1130,住宅竊盜,1050628,18~20,台北市內湖區民權東路6段90巷5弄1~30號
1131,住宅竊盜,1050629,10~12,台北縣三重市頂崁街1段211~240號
1132,住宅竊盜,1050629,12~14,台北市士林區三玉里忠誠路2段21巷1~30號
1133,住宅竊盜,1050629,12~14,台北市中正區富水里汀州路3段60巷2弄1~30號
1134,住宅竊盜,1050629,14~16,台北市萬華區西園路2段241~270號
1135,住宅竊盜,1050629,18~20,台北市士林區天母里15鄰天玉街81巷1~30號
1136,住宅竊盜,1050630,16~18,台北市南港區舊莊里合順街8巷5弄1~30號
1137,住宅竊盜,1050630,22~24,台北市中山區吉林路433項37號
1138,住宅竊盜,1050701,00~02,台北市信義區大道里忠孝東路5段790巷62弄1~30號
1139,住宅竊盜,1050701,00~02,嘉義縣水上鄉龍德村三鎮路181~210號
1140,住宅竊盜,1050701,04~06,台北市萬華區寶興街188巷1~30號
1141,住宅竊盜,1050701,12~14,台北市萬華區大理街31~60號
1142,住宅竊盜,1050701,14~16,台北市士林區菁山里9鄰菁山路99巷1~30號
1143,住宅竊盜,1050701,14~16,台北縣淡水鎮中正路2段121~150號
1144,住宅竊盜,1050702,08~10,台北市內湖區(東湖路113巷1~30號
1145,住宅竊盜,1050702,14~16,台北市大同區隆和里伊寧街61~90號
1146,住宅竊盜,1050703,04~06,台北市大同區雙連里錦西街52巷1~30號
1147,住宅竊盜,1050704,10~12,台北市萬華區長順街91~120號
1148,住宅竊盜,1050704,10~12,台北市北投區大興街24巷5弄1~30號
1149,住宅竊盜,1050704,10~12,台北市萬華區長順街
1150,住宅竊盜,1050704,10~12,台北縣三重市中正北路151~180號
1151,住宅竊盜,1050704,14~16,台北市信義區景新里莊敬路289巷1~30號
1152,住宅竊盜,1050705,06~08,台北市內湖區民權東路6段90巷15弄1~30號
1153,住宅竊盜,1050705,08~10,台北市士林區蘭興里克強路10巷9弄1~30號
1154,住宅竊盜,1050705,08~10,台北市北投區湖田里竹子湖路1~30號
1155,住宅竊盜,1050705,08~10,台北市北投區湖田里竹子湖路1~30號
1156,住宅竊盜,1050705,14~16,台北市萬華區西園路1段125巷1~30號
1157,住宅竊盜,1050705,18~20,台北市中山區民生東路二段61~90號
1158,住宅竊盜,1050706,00~02,台北市中山區龍江路457巷1~30號
1159,住宅竊盜,1050706,06~08,台北市中山區龍江路391~420號
1160,住宅竊盜,1050706,08~10,台北市士林區天和里中山北路7段190巷31~60號
1161,住宅竊盜,1050707,12~14,台北市大安區和平東路3段61~90號
1162,住宅竊盜,1050707,14~16,台北市南港區三重里園區街14巷1~30號
1163,住宅竊盜,1050709,10~12,台北市大同區朝陽里天水路31~60號
1164,住宅竊盜,1050710,10~12,台北市松山區敦化北路222巷1~30號
1165,住宅竊盜,1050710,10~12,台北市松山區健康路391~420號
1166,住宅竊盜,1050710,16~18,台北市北投區中央里中央南路2段91~120號
1167,住宅竊盜,1050711,00~02,台北市北投區榮華里榮華二路1~30號
1168,住宅竊盜,1050711,08~10,台北縣淡水鎮觀海路241~270號
1169,住宅竊盜,1050712,12~14,台北市士林區東山里1鄰德行東路397巷1~30號
1170,住宅竊盜,1050713,00~02,台北市北投區湖山里湖山路2段91~120號
1171,住宅竊盜,1050713,00~02,台北市萬華區長沙街2段121~150號
1172,住宅竊盜,1050714,12~14,台北市南港區中研里研究院路2段12巷57弄61~90號
1173,住宅竊盜,1050715,02~04,台北市松山區塔悠路186巷1~30號
1174,住宅竊盜,1050716,22~24,台北市大同區玉泉里延平北路1段66巷1~30號
1175,住宅竊盜,1050716,22~24,台北市文山區萬祥里景明街61~90號
1176,住宅竊盜,1050717,10~12,台北市中山區中山北路3段55巷1~30號
1177,住宅竊盜,1050719,00~02,台北市中山區龍江路37巷1~30號
1178,住宅竊盜,1050719,00~02,台北縣三峽鎮民生街1巷1~30號
1179,住宅竊盜,1050720,02~04,台北市中正區板溪里牯嶺街91~120號
1180,住宅竊盜,1050720,14~16,台北市大同區光能里南京西路61~90號
1181,住宅竊盜,1050720,14~16,台北縣三重市中正北路428巷1~30號
1182,住宅竊盜,1050721,12~14,台北市北投區長安里溫泉路61~90號
1183,住宅竊盜,1050721,20~22,台北市文山區萬美里027鄰萬寧街151~180號
1184,住宅竊盜,1050722,00~02,台北市士林區菁山里菁山路121~150號
1185,住宅竊盜,1050722,08~10,台北市內湖區(潭美街211~240號
1186,住宅竊盜,1050722,12~14,台北市萬華區昆明街211~240號
1187,住宅竊盜,1050722,20~22,台北市中山區合江街58巷1~30號
1188,住宅竊盜,1050723,22~24,台北市中正區愛國里中華路2段81巷1~30號
1189,住宅竊盜,1050725,14~16,台北市松山區撫遠街300巷1~30號
1190,住宅竊盜,1050726,20~22,台北市士林區永倫里5鄰社中街346巷2弄31~60號
1191,住宅竊盜,1050727,00~02,台北市中山區龍江路394巷31~60號
1192,住宅竊盜,1050727,00~02,台北市中山區民族東路410巷1~30號
1193,住宅竊盜,1050727,16~18,台北市士林區公館里2鄰永公路340巷61~90號
1194,住宅竊盜,1050728,08~10,台北市南港區成福里成福路121巷1~30號
1195,住宅竊盜,1050728,22~24,台北市北投區石牌里致遠一路1段46巷21弄1~30號
1196,住宅竊盜,1050729,02~04,台北市中山區民權東路2段1~30號
1197,住宅竊盜,1050730,12~14,台北縣永和市豫溪街137巷1~30號
1198,住宅竊盜,1050731,02~04,台北市大安區通化里信義路4段378巷1~30號
1199,住宅竊盜,1050731,22~24,台北市中正區水源里羅斯福路4段61~90號
1200,住宅竊盜,1050731,22~24,台北市信義區松光里林口街1~30號
1201,住宅竊盜,1050801,00~02,台北市北投區溫泉里溫泉路61~90號
1202,住宅竊盜,1050801,10~12,台北市北投區公館路209巷38弄1~30號
1203,住宅竊盜,1050801,18~20,台北市中山區新生北路3段1~30號
1204,住宅竊盜,1050801,22~24,台北市內湖區(內湖路一段301~330號
1205,住宅竊盜,1050802,06~08,台北市士林區天玉里5鄰天母北路1~30號
1206,住宅竊盜,1050802,06~08,台北市中山區撫順街1~30號
1207,住宅竊盜,1050802,08~10,三民一街9巷1~30號
1208,住宅竊盜,1050805,06~08,台北市信義區三犁里松勤街140巷1~30號
1209,住宅竊盜,1050805,18~20,台北市北投區清江里清江路31~60號
1210,住宅竊盜,1050808,04~06,台北市南港區三重里新民街31~60號
1211,住宅竊盜,1050808,18~20,台北市北投區吉利里13鄰吉利街280巷27弄1~30號
1212,住宅竊盜,1050808,18~20,台北市南港區東明里東明街1~30號
1213,住宅竊盜,1050808,18~20,台北市士林區永倫里永平街9巷1~30號
1214,住宅竊盜,1050808,18~20,台北市北投區中庸里永興路1段1~30號
1215,住宅竊盜,1050809,06~08,台北市信義區景聯里基隆路2段79巷1~30號
1216,住宅竊盜,1050809,14~16,台北市中山區中山北路2段93巷1~30號
1217,住宅竊盜,1050809,20~22,台北市士林區社子里2鄰通河西街2段1~30號
1218,住宅竊盜,1050810,04~06,台北市士林區陽明里格致路50巷1~30號
1219,住宅竊盜,1050810,14~16,台北市大安區和安里建國南路1段301~330號
1220,住宅竊盜,1050810,16~18,台北市士林區天母里中山北路7段190巷31~60號
1221,住宅竊盜,1050810,16~18,台北市中山區民生東路3段91~120號
1222,住宅竊盜,1050810,18~20,台北市北投區關渡里大度路3段301巷150弄1~30號
1223,住宅竊盜,1050811,04~06,台北市南港區三重里新民街31~60號
1224,住宅竊盜,1050812,14~16,台北市北投區桃源里4鄰中央北路3段1~30號
1225,住宅竊盜,1050813,00~02,台北市內湖區江南街21巷1~30號
1226,住宅竊盜,1050813,08~10,桃園縣龜山鄉大同路111巷11弄1~30號
1227,住宅竊盜,1050814,12~14,台北市信義區正和里仁愛路4段511~540號
1228,住宅竊盜,1050815,10~12,台北市中山區合江街91~120號
1229,住宅竊盜,1050815,14~16,台北縣新店市能仁街1~30號
1230,住宅竊盜,1050815,20~22,台北縣三重市忠孝路2段91~120號
1231,住宅竊盜,1050816,12~14,台北市士林區三玉里1鄰芝玉路2段20巷1~30號
1232,住宅竊盜,1050817,04~06,台北市中正區新營里金華街26之1~30號
1233,住宅竊盜,1050817,18~20,台北市文山區樟新里013鄰木新路3段243巷4弄1~30號
1234,住宅竊盜,1050818,14~16,台北市南港區新光里東新街180巷121~150號
1235,住宅竊盜,1050818,16~18,台北市士林區天山里12鄰中山北路7段14巷31弄1~30號
1236,住宅竊盜,1050819,02~04,台北市大安區法治里通化街180巷1~30號
1237,住宅竊盜,1050819,06~08,台北市內湖區東湖里康樂街48巷1~30號
1238,住宅竊盜,1050819,10~12,台北縣新店市力行路4巷1~30號
1239,住宅竊盜,1050819,20~22,台北市士林區岩山里9鄰忠義路91巷1~30號
1240,住宅竊盜,1050820,00~02,台北市信義區泰和里吳興街600巷76弄151~180號
